"profile","Park","Region","year","quartile","rate_of_change","profile_direction"
29,"Leadbetter Point 357th Pl"," Long Beach","16","rate_min_dist_to_BP",4.4420878955028,"Accretion"
29,"Leadbetter Point 357th Pl"," Long Beach","16","rate_q1_dist_to_BP",3.8685986795246,"Accretion"
29,"Leadbetter Point 357th Pl"," Long Beach","16","rate_med_dist_to_BP",3.04463129754036,"Accretion"
29,"Leadbetter Point 357th Pl"," Long Beach","16","rate_q3_dist_to_BP",1.76032747547461,"Accretion"
29,"Leadbetter Point 357th Pl"," Long Beach","16","rate_max_dist_to_BP",-0.519170508364852,"Erosion"
29,"Leadbetter Point 357th Pl"," Long Beach","16","mean",2.4420878955028,"Accretion"
29,"Leadbetter Point 357th Pl"," Long Beach","17","rate_min_dist_to_BP",-4.32540974457505,"Erosion"
29,"Leadbetter Point 357th Pl"," Long Beach","17","rate_q1_dist_to_BP",-3.84205295776869,"Erosion"
29,"Leadbetter Point 357th Pl"," Long Beach","17","rate_med_dist_to_BP",-3.1381581495262,"Erosion"
29,"Leadbetter Point 357th Pl"," Long Beach","17","rate_q3_dist_to_BP",-2.01825925667857,"Erosion"
29,"Leadbetter Point 357th Pl"," Long Beach","17","rate_max_dist_to_BP",0.0407045441801923,"Accretion"
29,"Leadbetter Point 357th Pl"," Long Beach","17","mean",-2.32540974457505,"Erosion"
29,"Leadbetter Point 357th Pl"," Long Beach","18","rate_min_dist_to_BP",1.60315681177035,"Accretion"
29,"Leadbetter Point 357th Pl"," Long Beach","18","rate_q1_dist_to_BP",0.602998305437241,"Accretion"
29,"Leadbetter Point 357th Pl"," Long Beach","18","rate_med_dist_to_BP",-0.835472405591742,"Erosion"
29,"Leadbetter Point 357th Pl"," Long Beach","18","rate_q3_dist_to_BP",-3.08106367367228,"Erosion"
29,"Leadbetter Point 357th Pl"," Long Beach","18","rate_max_dist_to_BP",-7.07707174746832,"Erosion"
29,"Leadbetter Point 357th Pl"," Long Beach","18","mean",-2.39684318822965,"Erosion"
29,"Leadbetter Point 357th Pl"," Long Beach","19","rate_min_dist_to_BP",1.86463169121232,"Accretion"
29,"Leadbetter Point 357th Pl"," Long Beach","19","rate_q1_dist_to_BP",3.03805672879409,"Accretion"
29,"Leadbetter Point 357th Pl"," Long Beach","19","rate_med_dist_to_BP",4.7673080168688,"Accretion"
29,"Leadbetter Point 357th Pl"," Long Beach","19","rate_q3_dist_to_BP",7.56964066746948,"Accretion"
29,"Leadbetter Point 357th Pl"," Long Beach","19","rate_max_dist_to_BP",12.8919391203922,"Accretion"
29,"Leadbetter Point 357th Pl"," Long Beach","19","mean",7.36463169121232,"Accretion"
30,"Oysterville Rd OBA"," Long Beach","97","rate_min_dist_to_BP",NA,NA
30,"Oysterville Rd OBA"," Long Beach","97","rate_q1_dist_to_BP",NA,NA
30,"Oysterville Rd OBA"," Long Beach","97","rate_med_dist_to_BP",NA,NA
30,"Oysterville Rd OBA"," Long Beach","97","rate_q3_dist_to_BP",NA,NA
30,"Oysterville Rd OBA"," Long Beach","97","rate_max_dist_to_BP",NA,NA
30,"Oysterville Rd OBA"," Long Beach","98","rate_min_dist_to_BP",8.1571146831031,"Accretion"
30,"Oysterville Rd OBA"," Long Beach","98","rate_q1_dist_to_BP",7.07925741617725,"Accretion"
30,"Oysterville Rd OBA"," Long Beach","98","rate_med_dist_to_BP",5.59294150082954,"Accretion"
30,"Oysterville Rd OBA"," Long Beach","98","rate_q3_dist_to_BP",3.41331381564052,"Accretion"
30,"Oysterville Rd OBA"," Long Beach","98","rate_max_dist_to_BP",-0.086015500325165,"Erosion"
30,"Oysterville Rd OBA"," Long Beach","98","mean",4.1571146831031,"Accretion"
30,"Oysterville Rd OBA"," Long Beach","99","rate_min_dist_to_BP",-2.51636405657311,"Erosion"
30,"Oysterville Rd OBA"," Long Beach","99","rate_q1_dist_to_BP",-2.20039226520891,"Erosion"
30,"Oysterville Rd OBA"," Long Beach","99","rate_med_dist_to_BP",-1.76094596906841,"Erosion"
30,"Oysterville Rd OBA"," Long Beach","99","rate_q3_dist_to_BP",-1.10874800121846,"Erosion"
30,"Oysterville Rd OBA"," Long Beach","99","rate_max_dist_to_BP",-0.0428873759320103,"Erosion"
30,"Oysterville Rd OBA"," Long Beach","99","mean",-1.51636405657311,"Erosion"
30,"Oysterville Rd OBA"," Long Beach","10","rate_min_dist_to_BP",9.67492411620601,"Accretion"
30,"Oysterville Rd OBA"," Long Beach","10","rate_q1_dist_to_BP",9.06084748461971,"Accretion"
30,"Oysterville Rd OBA"," Long Beach","10","rate_med_dist_to_BP",8.19964681660419,"Accretion"
30,"Oysterville Rd OBA"," Long Beach","10","rate_q3_dist_to_BP",6.90462864646331,"Accretion"
30,"Oysterville Rd OBA"," Long Beach","10","rate_max_dist_to_BP",4.73789438103294,"Accretion"
30,"Oysterville Rd OBA"," Long Beach","10","mean",7.67492411620601,"Accretion"
30,"Oysterville Rd OBA"," Long Beach","11","rate_min_dist_to_BP",-0.596791770493355,"Erosion"
30,"Oysterville Rd OBA"," Long Beach","11","rate_q1_dist_to_BP",-0.0901866002374851,"Erosion"
30,"Oysterville Rd OBA"," Long Beach","11","rate_med_dist_to_BP",0.629157467955732,"Accretion"
30,"Oysterville Rd OBA"," Long Beach","11","rate_q3_dist_to_BP",1.73085655727676,"Accretion"
30,"Oysterville Rd OBA"," Long Beach","11","rate_max_dist_to_BP",3.63010376590804,"Accretion"
30,"Oysterville Rd OBA"," Long Beach","11","mean",1.40320822950665,"Accretion"
30,"Oysterville Rd OBA"," Long Beach","12","rate_min_dist_to_BP",15.9658360012681,"Accretion"
30,"Oysterville Rd OBA"," Long Beach","12","rate_q1_dist_to_BP",14.5400820025295,"Accretion"
30,"Oysterville Rd OBA"," Long Beach","12","rate_med_dist_to_BP",12.5402782391232,"Accretion"
30,"Oysterville Rd OBA"," Long Beach","12","rate_q3_dist_to_BP",9.53234863822237,"Accretion"
30,"Oysterville Rd OBA"," Long Beach","12","rate_max_dist_to_BP",4.49710017293421,"Accretion"
30,"Oysterville Rd OBA"," Long Beach","12","mean",10.4658360012681,"Accretion"
30,"Oysterville Rd OBA"," Long Beach","13","rate_min_dist_to_BP",-1.22753193437717,"Erosion"
30,"Oysterville Rd OBA"," Long Beach","13","rate_q1_dist_to_BP",-1.58289310424891,"Erosion"
30,"Oysterville Rd OBA"," Long Beach","13","rate_med_dist_to_BP",-2.09652393819223,"Erosion"
30,"Oysterville Rd OBA"," Long Beach","13","rate_q3_dist_to_BP",-2.90444897778073,"Erosion"
30,"Oysterville Rd OBA"," Long Beach","13","rate_max_dist_to_BP",-4.36114805253891,"Erosion"
30,"Oysterville Rd OBA"," Long Beach","13","mean",-2.72753193437717,"Erosion"
30,"Oysterville Rd OBA"," Long Beach","14","rate_min_dist_to_BP",-2.35633410895226,"Erosion"
30,"Oysterville Rd OBA"," Long Beach","14","rate_q1_dist_to_BP",-1.94752421580388,"Erosion"
30,"Oysterville Rd OBA"," Long Beach","14","rate_med_dist_to_BP",-1.35140432045384,"Erosion"
30,"Oysterville Rd OBA"," Long Beach","14","rate_q3_dist_to_BP",-0.400986173753659,"Erosion"
30,"Oysterville Rd OBA"," Long Beach","14","rate_max_dist_to_BP",1.35313652667779,"Accretion"
30,"Oysterville Rd OBA"," Long Beach","14","mean",-0.856334108952263,"Erosion"
30,"Oysterville Rd OBA"," Long Beach","15","rate_min_dist_to_BP",-8.59914709461975,"Erosion"
30,"Oysterville Rd OBA"," Long Beach","15","rate_q1_dist_to_BP",-8.31988185888615,"Erosion"
30,"Oysterville Rd OBA"," Long Beach","15","rate_med_dist_to_BP",-7.91681591589433,"Erosion"
30,"Oysterville Rd OBA"," Long Beach","15","rate_q3_dist_to_BP",-7.28418375248705,"Erosion"
30,"Oysterville Rd OBA"," Long Beach","15","rate_max_dist_to_BP",-6.14777704869253,"Erosion"
30,"Oysterville Rd OBA"," Long Beach","15","mean",-7.59914709461975,"Erosion"
30,"Oysterville Rd OBA"," Long Beach","16","rate_min_dist_to_BP",8.8604931547438,"Accretion"
30,"Oysterville Rd OBA"," Long Beach","16","rate_q1_dist_to_BP",7.75239290937899,"Accretion"
30,"Oysterville Rd OBA"," Long Beach","16","rate_med_dist_to_BP",6.1649079697413,"Accretion"
30,"Oysterville Rd OBA"," Long Beach","16","rate_q3_dist_to_BP",3.7010919532992,"Accretion"
30,"Oysterville Rd OBA"," Long Beach","16","rate_max_dist_to_BP",-0.641311925802701,"Erosion"
30,"Oysterville Rd OBA"," Long Beach","16","mean",4.3604931547438,"Accretion"
30,"Oysterville Rd OBA"," Long Beach","17","rate_min_dist_to_BP",-9.22827998725396,"Erosion"
30,"Oysterville Rd OBA"," Long Beach","17","rate_q1_dist_to_BP",-7.91345502020143,"Erosion"
30,"Oysterville Rd OBA"," Long Beach","17","rate_med_dist_to_BP",-5.98197984045132,"Erosion"
30,"Oysterville Rd OBA"," Long Beach","17","rate_q3_dist_to_BP",-2.86715737828999,"Erosion"
30,"Oysterville Rd OBA"," Long Beach","17","rate_max_dist_to_BP",2.99872631747009,"Accretion"
30,"Oysterville Rd OBA"," Long Beach","17","mean",-3.22827998725396,"Erosion"
30,"Oysterville Rd OBA"," Long Beach","18","rate_min_dist_to_BP",4.39334668519484,"Accretion"
30,"Oysterville Rd OBA"," Long Beach","18","rate_q1_dist_to_BP",2.87300079723227,"Accretion"
30,"Oysterville Rd OBA"," Long Beach","18","rate_med_dist_to_BP",0.716732260217401,"Accretion"
30,"Oysterville Rd OBA"," Long Beach","18","rate_q3_dist_to_BP",-2.57994749071973,"Erosion"
30,"Oysterville Rd OBA"," Long Beach","18","rate_max_dist_to_BP",-8.24697801153442,"Erosion"
30,"Oysterville Rd OBA"," Long Beach","18","mean",-1.60665331480516,"Erosion"
30,"Oysterville Rd OBA"," Long Beach","19","rate_min_dist_to_BP",-3.45285573638008,"Erosion"
30,"Oysterville Rd OBA"," Long Beach","19","rate_q1_dist_to_BP",-0.918312562268564,"Erosion"
30,"Oysterville Rd OBA"," Long Beach","19","rate_med_dist_to_BP",2.80763055646613,"Accretion"
30,"Oysterville Rd OBA"," Long Beach","19","rate_q3_dist_to_BP",8.82310457110913,"Accretion"
30,"Oysterville Rd OBA"," Long Beach","19","rate_max_dist_to_BP",20.1742472818661,"Accretion"
30,"Oysterville Rd OBA"," Long Beach","19","mean",8.04714426361992,"Accretion"
31,"Oysterville Beach 311th St"," Long Beach","97","rate_min_dist_to_BP",NA,NA
31,"Oysterville Beach 311th St"," Long Beach","97","rate_q1_dist_to_BP",NA,NA
31,"Oysterville Beach 311th St"," Long Beach","97","rate_med_dist_to_BP",NA,NA
31,"Oysterville Beach 311th St"," Long Beach","97","rate_q3_dist_to_BP",NA,NA
31,"Oysterville Beach 311th St"," Long Beach","97","rate_max_dist_to_BP",NA,NA
31,"Oysterville Beach 311th St"," Long Beach","98","rate_min_dist_to_BP",16.3908517502829,"Accretion"
31,"Oysterville Beach 311th St"," Long Beach","98","rate_q1_dist_to_BP",14.1673762435666,"Accretion"
31,"Oysterville Beach 311th St"," Long Beach","98","rate_med_dist_to_BP",11.1222287473805,"Accretion"
31,"Oysterville Beach 311th St"," Long Beach","98","rate_q3_dist_to_BP",6.70551648820263,"Accretion"
31,"Oysterville Beach 311th St"," Long Beach","98","rate_max_dist_to_BP",-0.243544330233902,"Erosion"
31,"Oysterville Beach 311th St"," Long Beach","98","mean",8.39085175028285,"Accretion"
31,"Oysterville Beach 311th St"," Long Beach","99","rate_min_dist_to_BP",0.181415542052199,"Accretion"
31,"Oysterville Beach 311th St"," Long Beach","99","rate_q1_dist_to_BP",0.20320126788389,"Accretion"
31,"Oysterville Beach 311th St"," Long Beach","99","rate_med_dist_to_BP",0.232337952910155,"Accretion"
31,"Oysterville Beach 311th St"," Long Beach","99","rate_q3_dist_to_BP",0.272567246780731,"Accretion"
31,"Oysterville Beach 311th St"," Long Beach","99","rate_max_dist_to_BP",0.328071067555613,"Accretion"
31,"Oysterville Beach 311th St"," Long Beach","99","mean",0.181415542052199,"Accretion"
31,"Oysterville Beach 311th St"," Long Beach","10","rate_min_dist_to_BP",6.98541410867164,"Accretion"
31,"Oysterville Beach 311th St"," Long Beach","10","rate_q1_dist_to_BP",8.26291811628595,"Accretion"
31,"Oysterville Beach 311th St"," Long Beach","10","rate_med_dist_to_BP",10.0846672369315,"Accretion"
31,"Oysterville Beach 311th St"," Long Beach","10","rate_q3_dist_to_BP",12.8878514286343,"Accretion"
31,"Oysterville Beach 311th St"," Long Beach","10","rate_max_dist_to_BP",17.7355668932715,"Accretion"
31,"Oysterville Beach 311th St"," Long Beach","10","mean",11.9854141086716,"Accretion"
31,"Oysterville Beach 311th St"," Long Beach","11","rate_min_dist_to_BP",8.83469530486771,"Accretion"
31,"Oysterville Beach 311th St"," Long Beach","11","rate_q1_dist_to_BP",6.82936940994849,"Accretion"
31,"Oysterville Beach 311th St"," Long Beach","11","rate_med_dist_to_BP",4.03200978392508,"Accretion"
31,"Oysterville Beach 311th St"," Long Beach","11","rate_q3_dist_to_BP",-0.137861974549858,"Erosion"
31,"Oysterville Beach 311th St"," Long Beach","11","rate_max_dist_to_BP",-6.99993278419305,"Erosion"
31,"Oysterville Beach 311th St"," Long Beach","11","mean",1.33469530486771,"Accretion"
31,"Oysterville Beach 311th St"," Long Beach","12","rate_min_dist_to_BP",-1.16773873290689,"Erosion"
31,"Oysterville Beach 311th St"," Long Beach","12","rate_q1_dist_to_BP",0.713725194850423,"Accretion"
31,"Oysterville Beach 311th St"," Long Beach","12","rate_med_dist_to_BP",3.45854458221457,"Accretion"
31,"Oysterville Beach 311th St"," Long Beach","12","rate_q3_dist_to_BP",7.83348389794556,"Accretion"
31,"Oysterville Beach 311th St"," Long Beach","12","rate_max_dist_to_BP",15.8812495286154,"Accretion"
31,"Oysterville Beach 311th St"," Long Beach","12","mean",7.33226126709311,"Accretion"
31,"Oysterville Beach 311th St"," Long Beach","13","rate_min_dist_to_BP",1.78711617504819,"Accretion"
31,"Oysterville Beach 311th St"," Long Beach","13","rate_q1_dist_to_BP",1.75346751195067,"Accretion"
31,"Oysterville Beach 311th St"," Long Beach","13","rate_med_dist_to_BP",1.70599067473727,"Accretion"
31,"Oysterville Beach 311th St"," Long Beach","13","rate_q3_dist_to_BP",1.63403820860464,"Accretion"
31,"Oysterville Beach 311th St"," Long Beach","13","rate_max_dist_to_BP",1.51243787990296,"Accretion"
31,"Oysterville Beach 311th St"," Long Beach","13","mean",1.78711617504819,"Accretion"
31,"Oysterville Beach 311th St"," Long Beach","14","rate_min_dist_to_BP",-1.55790310949143,"Erosion"
31,"Oysterville Beach 311th St"," Long Beach","14","rate_q1_dist_to_BP",-1.6231333283936,"Erosion"
31,"Oysterville Beach 311th St"," Long Beach","14","rate_med_dist_to_BP",-1.71362002091707,"Erosion"
31,"Oysterville Beach 311th St"," Long Beach","14","rate_q3_dist_to_BP",-1.84743197136962,"Erosion"
31,"Oysterville Beach 311th St"," Long Beach","14","rate_max_dist_to_BP",-2.06498375977362,"Erosion"
31,"Oysterville Beach 311th St"," Long Beach","14","mean",-1.55790310949143,"Erosion"
31,"Oysterville Beach 311th St"," Long Beach","15","rate_min_dist_to_BP",1.7901862205421,"Accretion"
31,"Oysterville Beach 311th St"," Long Beach","15","rate_q1_dist_to_BP",2.00394043361984,"Accretion"
31,"Oysterville Beach 311th St"," Long Beach","15","rate_med_dist_to_BP",2.30212307260724,"Accretion"
31,"Oysterville Beach 311th St"," Long Beach","15","rate_q3_dist_to_BP",2.74670861897561,"Accretion"
31,"Oysterville Beach 311th St"," Long Beach","15","rate_max_dist_to_BP",3.47914810884118,"Accretion"
31,"Oysterville Beach 311th St"," Long Beach","15","mean",2.2901862205421,"Accretion"
31,"Oysterville Beach 311th St"," Long Beach","16","rate_min_dist_to_BP",0.10927703950756,"Accretion"
31,"Oysterville Beach 311th St"," Long Beach","16","rate_q1_dist_to_BP",-1.37693365660094,"Erosion"
31,"Oysterville Beach 311th St"," Long Beach","16","rate_med_dist_to_BP",-3.44268200014618,"Erosion"
31,"Oysterville Beach 311th St"," Long Beach","16","rate_q3_dist_to_BP",-6.5063725420242,"Erosion"
31,"Oysterville Beach 311th St"," Long Beach","16","rate_max_dist_to_BP",-11.5100033095969,"Erosion"
31,"Oysterville Beach 311th St"," Long Beach","16","mean",-5.39072296049244,"Erosion"
31,"Oysterville Beach 311th St"," Long Beach","17","rate_min_dist_to_BP",-5.2438696319229,"Erosion"
31,"Oysterville Beach 311th St"," Long Beach","17","rate_q1_dist_to_BP",-5.08470993566281,"Erosion"
31,"Oysterville Beach 311th St"," Long Beach","17","rate_med_dist_to_BP",-4.85413878114586,"Erosion"
31,"Oysterville Beach 311th St"," Long Beach","17","rate_q3_dist_to_BP",-4.4906030373005,"Erosion"
31,"Oysterville Beach 311th St"," Long Beach","17","rate_max_dist_to_BP",-3.83452165759812,"Erosion"
31,"Oysterville Beach 311th St"," Long Beach","17","mean",-4.7438696319229,"Erosion"
31,"Oysterville Beach 311th St"," Long Beach","18","rate_min_dist_to_BP",-3.81027807701088,"Erosion"
31,"Oysterville Beach 311th St"," Long Beach","18","rate_q1_dist_to_BP",-2.66662971344076,"Erosion"
31,"Oysterville Beach 311th St"," Long Beach","18","rate_med_dist_to_BP",-1.02484053972315,"Erosion"
31,"Oysterville Beach 311th St"," Long Beach","18","rate_q3_dist_to_BP",1.52852008271738,"Accretion"
31,"Oysterville Beach 311th St"," Long Beach","18","rate_max_dist_to_BP",6.03201689076445,"Accretion"
31,"Oysterville Beach 311th St"," Long Beach","18","mean",0.689721922989124,"Accretion"
31,"Oysterville Beach 311th St"," Long Beach","19","rate_min_dist_to_BP",9.07535845077079,"Accretion"
31,"Oysterville Beach 311th St"," Long Beach","19","rate_q1_dist_to_BP",8.52340360326103,"Accretion"
31,"Oysterville Beach 311th St"," Long Beach","19","rate_med_dist_to_BP",7.75206609780252,"Accretion"
31,"Oysterville Beach 311th St"," Long Beach","19","rate_q3_dist_to_BP",6.59915980968053,"Accretion"
31,"Oysterville Beach 311th St"," Long Beach","19","rate_max_dist_to_BP",4.6928554831676,"Accretion"
31,"Oysterville Beach 311th St"," Long Beach","19","mean",7.07535845077079,"Accretion"
31,"Oysterville Beach 311th St"," Long Beach","20","rate_min_dist_to_BP",-4.27197026879338,"Erosion"
31,"Oysterville Beach 311th St"," Long Beach","20","rate_q1_dist_to_BP",-4.38622484017169,"Erosion"
31,"Oysterville Beach 311th St"," Long Beach","20","rate_med_dist_to_BP",-4.54698982051874,"Erosion"
31,"Oysterville Beach 311th St"," Long Beach","20","rate_q3_dist_to_BP",-4.78968244876424,"Erosion"
31,"Oysterville Beach 311th St"," Long Beach","20","rate_max_dist_to_BP",-5.19728116474971,"Erosion"
31,"Oysterville Beach 311th St"," Long Beach","20","mean",-4.27197026879338,"Erosion"
32,"Oysterville Beach 295th St"," Long Beach","97","rate_min_dist_to_BP",NA,NA
32,"Oysterville Beach 295th St"," Long Beach","97","rate_q1_dist_to_BP",NA,NA
32,"Oysterville Beach 295th St"," Long Beach","97","rate_med_dist_to_BP",NA,NA
32,"Oysterville Beach 295th St"," Long Beach","97","rate_q3_dist_to_BP",NA,NA
32,"Oysterville Beach 295th St"," Long Beach","97","rate_max_dist_to_BP",NA,NA
32,"Oysterville Beach 295th St"," Long Beach","98","rate_min_dist_to_BP",15.0231915655653,"Accretion"
32,"Oysterville Beach 295th St"," Long Beach","98","rate_q1_dist_to_BP",13.2602292050694,"Accretion"
32,"Oysterville Beach 295th St"," Long Beach","98","rate_med_dist_to_BP",10.7471768329186,"Accretion"
32,"Oysterville Beach 295th St"," Long Beach","98","rate_q3_dist_to_BP",6.87624803222286,"Accretion"
32,"Oysterville Beach 295th St"," Long Beach","98","rate_max_dist_to_BP",0.141015061067629,"Accretion"
32,"Oysterville Beach 295th St"," Long Beach","98","mean",8.02319156556529,"Accretion"
32,"Oysterville Beach 295th St"," Long Beach","99","rate_min_dist_to_BP",4.02450527409692,"Accretion"
32,"Oysterville Beach 295th St"," Long Beach","99","rate_q1_dist_to_BP",3.59992068504364,"Accretion"
32,"Oysterville Beach 295th St"," Long Beach","99","rate_med_dist_to_BP",2.98437647573973,"Accretion"
32,"Oysterville Beach 295th St"," Long Beach","99","rate_q3_dist_to_BP",2.01391495192749,"Accretion"
32,"Oysterville Beach 295th St"," Long Beach","99","rate_max_dist_to_BP",0.271314033666248,"Accretion"
32,"Oysterville Beach 295th St"," Long Beach","99","mean",2.52450527409692,"Accretion"
32,"Oysterville Beach 295th St"," Long Beach","10","rate_min_dist_to_BP",-0.702508288569759,"Erosion"
32,"Oysterville Beach 295th St"," Long Beach","10","rate_q1_dist_to_BP",1.9415346897093,"Accretion"
